timestamp,sens1_Temp,sens1_RH,sens1_WBT,sens2_Temp,sens2_RH
2025-11-05T00:00:07.874000Z,21.8,40.5,13.9,19.9,
2025-11-05T00:00:37.905000Z,21.8,39.7,13.7,19.8,
2025-11-05T00:01:07.919000Z,21.8,39.8,13.8,19.8,
2025-11-05T00:01:37.884000Z,21.7,41.1,13.9,19.7,
2025-11-05T00:02:07.896000Z,21.8,40.9,13.9,20,
2025-11-05T00:02:38.983000Z,22.1,41.2,14.2,20.3,
2025-11-05T00:03:09.410000Z,22.2,40.2,14.1,20.5,
2025-11-05T00:03:39.637000Z,22.3,39.3,14.1,20.6,
2025-11-05T00:04:09.694000Z,22.3,38.8,14,20.8,
2025-11-05T00:04:39.701000Z,22.5,39,14.2,20.8,
2025-11-05T00:05:09.725000Z,22.5,39.1,14.2,20.8,
2025-11-05T00:05:39.708000Z,22.6,39,14.3,20.8,
2025-11-05T00:06:09.708000Z,22.6,39.5,14.4,20.8,
2025-11-05T00:06:39.711000Z,22.8,38.2,14.3,20.8,
2025-11-05T00:07:09.759000Z,22.8,38.2,14.3,20.8,
2025-11-05T00:07:39.728000Z,22.9,38,14.4,20.7,
2025-11-05T00:08:09.769000Z,22.9,38.5,14.4,20.8,
2025-11-05T00:08:39.767000Z,22.9,38.3,14.4,20.9,
2025-11-05T00:09:09.740000Z,23,38.5,14.5,20.8,
2025-11-05T00:09:39.734000Z,23.1,38.2,14.6,20.8,
2025-11-05T00:10:09.734000Z,23.1,37.5,14.4,20.7,
2025-11-05T00:10:39.743000Z,23.2,37.5,14.5,20.7,
2025-11-05T00:11:09.897000Z,23.2,37.4,14.5,20.8,
2025-11-05T00:11:39.801000Z,23.2,37.9,14.6,20.9,
2025-11-05T00:12:09.756000Z,23.2,38.1,14.6,20.9,
2025-11-05T00:12:39.908000Z,23.2,37.9,14.6,20.9,
2025-11-05T00:13:09.763000Z,23.2,37.1,14.5,20.8,
2025-11-05T00:13:40.714000Z,23.2,36.9,14.4,20.8,
2025-11-05T00:14:10.698000Z,23.3,37,14.5,20.9,
2025-11-05T00:14:40.699000Z,23.3,36.8,14.5,22.4,
2025-11-05T00:15:10.707000Z,23.4,40.9,15.2,21.6,
2025-11-05T00:15:40.707000Z,29.1,44.4,20.5,21.1,
2025-11-05T00:16:10.710000Z,29.4,45.6,21,20.8,
2025-11-05T00:16:40.711000Z,26.8,33.9,16.7,24,
2025-11-05T00:17:10.754000Z,26.1,33.8,16.2,22.2,
2025-11-05T00:17:40.718000Z,24.3,34.7,14.9,21.1,
2025-11-05T00:18:10.723000Z,24.1,35.5,14.9,20.6,
2025-11-05T00:18:40.832000Z,23.4,36.3,14.5,20.5,
2025-11-05T00:19:10.741000Z,23.4,36.7,14.5,20.3,
2025-11-05T00:19:40.742000Z,23.1,38.4,14.6,20.5,
2025-11-05T00:20:00.592000Z,23.1,38.3,14.6,20.4,
2025-11-05T00:20:10.598000Z,23.1,38.5,14.6,20.4,
2025-11-05T00:20:20.688000Z,23,38.6,14.5,20.4,
2025-11-05T00:20:30.620000Z,23,38.3,14.5,20.4,
2025-11-05T00:20:40.630000Z,22.9,39.1,14.5,20.5,
2025-11-05T00:20:50.627000Z,22.9,38.6,14.5,20.5,
2025-11-05T00:21:00.924000Z,23,38.6,14.5,20.5,
2025-11-05T00:21:11Z,22.9,38.3,14.4,20.5,
2025-11-05T00:21:20.649000Z,22.9,38.2,14.4,20.4,
2025-11-05T00:21:30.601000Z,22.9,38.6,14.5,20.4,
2025-11-05T00:21:40.652000Z,22.9,38.3,14.4,20.3,
2025-11-05T00:21:50.668000Z,22.9,38.5,14.4,20.3,
2025-11-05T00:22:00.663000Z,22.9,39.6,14.6,22.2,
2025-11-05T00:22:10.699000Z,23,38.7,14.6,22.4,
2025-11-05T00:22:20.772000Z,23,38.2,14.5,22.1,
2025-11-05T00:22:31.647000Z,23,38.9,14.6,22,
2025-11-05T00:22:41.615000Z,23,38.3,14.5,21.8,
2025-11-05T00:22:51.618000Z,22.9,37.9,14.3,21.6,
2025-11-05T00:23:01.630000Z,22.9,37.2,14.2,21.4,
2025-11-05T00:23:11.635000Z,22.7,37.3,14.1,21.1,
2025-11-05T00:23:21.643000Z,22.6,37.4,14,21,
2025-11-05T00:23:31.652000Z,22.5,36.8,13.8,20.9,
2025-11-05T00:23:41.651000Z,22.5,36.7,13.8,20.8,
2025-11-05T00:23:51.655000Z,22.4,36.6,13.7,20.7,
2025-11-05T00:24:01.755000Z,22.4,37,13.8,20.7,
2025-11-05T00:24:11.669000Z,22.4,37.2,13.8,20.6,
2025-11-05T00:24:21.667000Z,22.4,37.7,13.9,20.5,
2025-11-05T00:24:31.674000Z,22.4,37.7,13.9,20.5,
2025-11-05T00:24:41.679000Z,22.4,38,14,20.5,
2025-11-05T00:24:51.688000Z,22.4,38.1,14,20.4,
2025-11-05T00:25:01.776000Z,22.4,37.9,13.9,20.4,
2025-11-05T00:25:11.843000Z,22.4,38.2,14,20.4,
2025-11-05T00:25:21.696000Z,22.3,38,13.9,20.4,
2025-11-05T00:25:31.703000Z,22.3,37.8,13.8,20.5,
2025-11-05T00:25:41.702000Z,22.3,37.7,13.8,20.4,
2025-11-05T00:25:51.713000Z,22.4,37.9,13.9,20.5,
2025-11-05T00:26:01.714000Z,22.4,38.2,14,20.5,
2025-11-05T00:26:11.809000Z,22.4,38.1,14,20.6,
2025-11-05T00:26:21.876000Z,22.4,38.1,14,20.6,
2025-11-05T00:26:31.791000Z,22.4,38,14,20.7,
2025-11-05T00:26:41.723000Z,22.4,37.8,13.9,20.6,
2025-11-05T00:26:51.727000Z,22.4,37.8,13.9,20.7,
2025-11-05T00:27:01.723000Z,22.5,37.8,14,20.7,
2025-11-05T00:27:11.742000Z,22.5,38.1,14.1,20.7,
2025-11-05T00:27:21.777000Z,22.4,37.9,13.9,20.8,
2025-11-05T00:27:31.741000Z,22.5,37.9,14,20.8,
2025-11-05T00:27:41.777000Z,22.5,38.1,14.1,20.9,
2025-11-05T00:27:51.735000Z,22.5,38,14,20.9,
2025-11-05T00:28:01.743000Z,22.6,38.1,14.1,20.9,
2025-11-05T00:28:11.752000Z,22.6,37.6,14.1,21,
2025-11-05T00:28:21.761000Z,22.6,37.7,14.1,21,
2025-11-05T00:28:31.766000Z,22.6,38,14.1,21,
2025-11-05T00:28:41.767000Z,22.6,38.1,14.1,21,
2025-11-05T00:28:51.782000Z,22.7,37.9,14.2,21,
2025-11-05T00:29:02.551000Z,22.7,37.8,14.2,21.1,
2025-11-05T00:29:11.782000Z,22.7,37.9,14.2,21,
2025-11-05T00:29:21.785000Z,22.7,38.2,14.2,21.1,
2025-11-05T00:29:31.858000Z,22.8,37.9,14.3,21.1,
2025-11-05T00:29:41.866000Z,22.8,38,14.3,21.1,
2025-11-05T00:29:51.870000Z,22.8,38,14.3,21.1,
2025-11-05T00:30:01.882000Z,22.8,37.9,14.3,21.1,
2025-11-05T00:30:11.878000Z,22.8,38.2,14.3,21.1,
2025-11-05T00:30:21.887000Z,22.8,38,14.3,21.2,
2025-11-05T00:30:31.993000Z,22.8,37.7,14.2,21.1,
2025-11-05T00:30:41.902000Z,22.8,38.2,14.3,21.1,
2025-11-05T00:30:51.991000Z,22.8,37.9,14.3,21.1,
2025-11-05T00:31:02.048000Z,22.8,38,14.3,21.1,
2025-11-05T00:31:11.904000Z,22.8,37.5,14.2,21,
2025-11-05T00:31:21.911000Z,22.8,37.4,14.2,21,
2025-11-05T00:31:31.954000Z,22.8,37.7,14.2,21,
2025-11-05T00:31:42.014000Z,22.8,37.5,14.2,21,
2025-11-05T00:31:51.931000Z,22.9,37.4,14.3,21.1,
2025-11-05T00:32:01.922000Z,22.9,37.9,14.3,21.1,
2025-11-05T00:32:11.927000Z,22.9,37.8,14.3,21,
2025-11-05T00:32:21.929000Z,22.9,37.9,14.3,21,
2025-11-05T00:32:31.936000Z,22.8,37.8,14.2,20.9,
2025-11-05T00:32:41.991000Z,22.8,37.7,14.2,20.9,
2025-11-05T00:32:51.947000Z,22.8,38,14.3,21,
2025-11-05T00:33:01.994000Z,22.8,38,14.3,21,
2025-11-05T00:33:12.048000Z,22.8,37.9,14.3,21,
2025-11-05T00:33:21.956000Z,22.9,37.9,14.3,21,
2025-11-05T00:33:31.954000Z,22.9,38.2,14.4,20.9,
2025-11-05T00:33:41.954000Z,22.9,38.1,14.4,20.9,
2025-11-05T00:33:52.019000Z,22.9,37.6,14.3,20.9,
2025-11-05T00:34:01.967000Z,22.8,37.9,14.3,20.9,
2025-11-05T00:34:11.966000Z,22.8,37.8,14.2,20.8,
2025-11-05T00:34:21.972000Z,22.9,38,14.4,20.8,
2025-11-05T00:34:38.930000Z,22.8,37.9,14.3,20.7,
2025-11-05T00:34:49.010000Z,22.8,38,14.3,20.6,
2025-11-05T00:34:59.081000Z,22.8,38.1,14.3,20.6,
2025-11-05T00:35:09.018000Z,22.8,38.1,14.3,20.6,
2025-11-05T00:35:19.025000Z,22.8,38.4,14.3,20.6,
2025-11-05T00:35:29.032000Z,22.8,38.6,14.4,20.6,
2025-11-05T00:35:39.034000Z,22.8,38.9,14.4,20.6,
2025-11-05T00:35:49.043000Z,22.8,38.5,14.4,20.5,
2025-11-05T00:35:59.043000Z,22.7,38.3,14.2,20.5,
2025-11-05T00:36:09.176000Z,22.7,38.4,14.3,20.5,
2025-11-05T00:36:19.059000Z,22.7,38.5,14.3,20.4,
2025-11-05T00:36:29.058000Z,22.7,38.2,14.2,20.4,
2025-11-05T00:36:39.063000Z,22.6,38.2,14.1,20.3,
2025-11-05T00:36:49.060000Z,22.6,38.3,14.2,20.4,
2025-11-05T00:36:59.227000Z,22.6,38.6,14.2,20.3,
2025-11-05T00:37:09.136000Z,22.6,38.3,14.2,20.2,
2025-11-05T00:37:19.365000Z,22.5,38.3,14.1,20.2,
2025-11-05T00:37:29.085000Z,22.4,38.6,14.1,20.2,
2025-11-05T00:37:39.096000Z,22.4,38.7,14.1,20.1,
2025-11-05T00:37:49.095000Z,22.4,38.8,14.1,20.1,
2025-11-05T00:37:59.103000Z,22.4,38.5,14,20.1,
2025-11-05T00:38:09.417000Z,22.4,38.1,14,20,
2025-11-05T00:38:34.631000Z,22.2,38.7,13.9,19.9,
2025-11-05T00:38:44.733000Z,22.2,39.1,14,19.9,
2025-11-05T00:38:54.682000Z,22.2,38.9,13.9,19.9,
2025-11-05T00:39:04.723000Z,22.2,39.1,14,19.9,
2025-11-05T00:39:14.755000Z,22.2,39.2,14,19.9,
2025-11-05T00:39:24.686000Z,22.2,39.1,14,19.9,
2025-11-05T00:39:34.754000Z,22.2,38.8,13.9,19.9,
2025-11-05T00:39:44.826000Z,22.2,38.9,13.9,19.8,
2025-11-05T00:39:54.694000Z,22.1,39,13.9,19.9,
2025-11-05T00:40:04.699000Z,22.1,39.5,13.9,19.8,
2025-11-05T00:40:14.705000Z,22.1,39.5,13.9,19.9,
2025-11-05T00:40:24.716000Z,22.1,39.4,13.9,19.9,
2025-11-05T00:40:34.718000Z,22.1,39.4,13.9,19.9,
2025-11-05T00:40:44.723000Z,22.1,39.6,14,19.9,
2025-11-05T00:40:54.719000Z,22.1,39.2,13.9,19.9,
2025-11-05T00:41:04.721000Z,22.1,39.2,13.9,19.9,
2025-11-05T00:41:14.748000Z,22,39.6,13.9,19.9,
2025-11-05T00:41:24.762000Z,22,39.4,13.9,19.8,
2025-11-05T00:41:34.728000Z,22,39.2,13.8,19.8,
2025-11-05T00:41:44.734000Z,22,39.5,13.9,19.8,
2025-11-05T00:41:54.746000Z,22,39.6,13.9,19.8,
2025-11-05T00:42:04.746000Z,22,39.7,13.9,19.8,
2025-11-05T00:42:14.746000Z,22,39.9,13.9,19.8,
2025-11-05T00:42:24.755000Z,22,39.8,13.9,19.8,
2025-11-05T00:42:34.805000Z,22,39.8,13.9,19.8,
2025-11-05T00:42:44.783000Z,22,40,13.9,19.8,
2025-11-05T00:42:54.877000Z,22,40,13.9,19.8,
2025-11-05T00:43:04.787000Z,22,39.8,13.9,19.8,
2025-11-05T00:43:14.796000Z,22,40,13.9,19.8,
2025-11-05T00:43:24.870000Z,21.9,39.9,13.8,19.8,
2025-11-05T00:43:34.803000Z,22,39.7,13.9,19.8,
2025-11-05T00:43:44.804000Z,22,40.1,14,19.8,
2025-11-05T00:43:54.913000Z,22,39.8,13.9,19.8,
2025-11-05T00:44:04.802000Z,22,39.7,13.9,19.8,
2025-11-05T00:44:14.807000Z,21.9,39.9,13.8,19.8,
2025-11-05T00:44:24.812000Z,21.9,40.1,13.9,19.8,
2025-11-05T00:44:39.030000Z,21.9,39.9,13.8,19.8,
2025-11-05T00:44:49.080000Z,21.9,40.1,13.9,19.8,
2025-11-05T00:44:59.094000Z,21.9,40,13.9,19.7,
2025-11-05T00:45:09.223000Z,21.9,40.1,13.9,19.8,
2025-11-05T00:45:19.086000Z,21.9,40.4,13.9,19.8,
2025-11-05T00:45:29.212000Z,21.9,40.5,13.9,19.7,
2025-11-05T00:45:39.134000Z,21.9,40,13.9,19.8,
2025-11-05T00:45:49.104000Z,21.9,40,13.9,19.8,
2025-11-05T00:45:59.111000Z,21.9,40.3,13.9,19.8,
2025-11-05T00:46:09.262000Z,21.9,40.1,13.9,19.8,
2025-11-05T00:46:19.259000Z,21.9,40,13.9,19.8,
2025-11-05T00:46:29.129000Z,21.9,40.4,13.9,19.7,
2025-11-05T00:46:39.251000Z,21.9,40.2,13.9,19.7,
2025-11-05T00:46:49.144000Z,21.8,40.1,13.8,19.7,
2025-11-05T00:46:59.292000Z,21.8,40.5,13.9,19.7,
2025-11-05T00:47:09.210000Z,21.8,40.3,13.8,19.7,
2025-11-05T00:47:19.150000Z,21.8,40.3,13.8,19.7,
2025-11-05T00:47:29.159000Z,21.8,40.1,13.8,19.7,
2025-11-05T00:47:39.180000Z,21.8,39.9,13.8,19.6,
2025-11-05T00:47:49.338000Z,21.8,40,13.8,19.7,
2025-11-05T00:47:59.176000Z,21.8,40.2,13.8,19.6,
2025-11-05T00:48:09.328000Z,21.8,40.3,13.8,19.6,
2025-11-05T00:48:19.203000Z,21.8,40.4,13.8,19.6,
2025-11-05T00:48:29.190000Z,21.8,40.6,13.9,19.6,
2025-11-05T00:48:39.194000Z,21.8,40.3,13.8,19.6,
2025-11-05T00:48:49.199000Z,21.8,40.5,13.9,19.7,
2025-11-05T00:48:59.202000Z,21.8,40.5,13.9,19.7,
2025-11-05T00:49:09.210000Z,21.8,40.7,13.9,19.6,
2025-11-05T00:49:19.213000Z,21.8,40.6,13.9,19.6,
2025-11-05T00:49:29.214000Z,21.8,40.3,13.8,19.6,
2025-11-05T00:49:39.214000Z,21.8,40.4,13.8,19.6,
2025-11-05T00:49:49.217000Z,21.8,40.2,13.8,19.6,
2025-11-05T00:49:59.350000Z,21.7,40.4,13.8,19.6,
2025-11-05T00:50:09.262000Z,21.8,40.3,13.8,19.6,
2025-11-05T00:50:19.326000Z,21.8,40.3,13.8,19.6,
2025-11-05T00:50:29.668000Z,21.8,40.2,13.8,19.6,
2025-11-05T00:50:39.315000Z,21.8,40.5,13.9,19.6,
2025-11-05T00:50:49.246000Z,21.7,40.9,13.8,19.6,
2025-11-05T00:50:59.259000Z,21.7,40.3,13.7,19.5,
2025-11-05T00:51:09.264000Z,21.7,40.2,13.7,19.6,
2025-11-05T00:51:19.300000Z,21.7,40.4,13.8,19.6,
2025-11-05T00:51:29.275000Z,21.7,40.4,13.8,19.6,
2025-11-05T00:51:39.224000Z,21.7,40.8,13.8,19.6,
2025-11-05T00:51:49.279000Z,21.7,40.6,13.8,19.6,
2025-11-05T00:51:59.285000Z,21.7,40.8,13.8,19.6,
2025-11-05T00:52:09.284000Z,21.7,40.7,13.8,19.6,
2025-11-05T00:52:19.285000Z,21.7,40.3,13.7,19.6,
2025-11-05T00:52:29.386000Z,21.7,40.5,13.8,19.6,
2025-11-05T00:52:39.301000Z,21.7,40.4,13.8,19.6,
2025-11-05T00:52:49.298000Z,21.7,40.5,13.8,19.6,
2025-11-05T00:52:59.300000Z,21.7,40.6,13.8,19.6,
2025-11-05T00:53:09.354000Z,21.7,40.6,13.8,19.5,
2025-11-05T00:53:19.319000Z,21.7,40.4,13.8,19.5,
2025-11-05T00:53:30.435000Z,21.7,40.6,13.8,19.6,
2025-11-05T00:53:40.492000Z,21.7,40.5,13.8,19.6,
2025-11-05T00:53:50.529000Z,21.7,40.8,13.8,19.5,
2025-11-05T00:54:00.482000Z,21.7,40.6,13.8,19.6,
2025-11-05T00:54:10.494000Z,21.7,41,13.9,19.5,
2025-11-05T00:54:20.496000Z,21.7,41.1,13.9,19.5,
2025-11-05T00:54:31.063000Z,21.7,40.8,13.8,19.4,
2025-11-05T00:54:41.040000Z,21.7,41,13.9,19.4,
2025-11-05T00:54:51.045000Z,21.7,40.7,13.8,19.4,
2025-11-05T00:55:01.044000Z,21.6,40.2,13.6,19.4,
2025-11-05T00:55:11.066000Z,21.6,40.3,13.7,19.4,
2025-11-05T00:55:21.059000Z,21.6,40,13.6,19.4,
2025-11-05T00:55:31.602000Z,21.6,40.2,13.6,19.4,
2025-11-05T00:55:41.607000Z,21.6,40.2,13.6,19.4,
2025-11-05T00:55:51.617000Z,21.6,40.1,13.6,19.4,
2025-11-05T00:56:01.615000Z,21.6,40.4,13.7,19.4,
2025-11-05T00:56:11.821000Z,21.4,39.7,13.4,19.4,
2025-11-05T00:56:21.640000Z,21.5,40.2,13.6,19.4,
2025-11-05T00:56:31.741000Z,21.5,40.2,13.6,19.4,
2025-11-05T00:56:41.636000Z,21.5,40.2,13.6,19.4,
2025-11-05T00:56:51.728000Z,21.5,40.3,13.6,19.4,
2025-11-05T00:57:01.800000Z,21.5,40.7,13.6,19.4,
2025-11-05T00:57:11.741000Z,21.4,40.6,13.5,19.4,
2025-11-05T00:57:21.662000Z,21.5,40.4,13.6,19.4,
2025-11-05T00:57:31.661000Z,21.5,40.8,13.7,19.4,
2025-11-05T00:57:41.981000Z,21.5,40.7,13.6,19.4,
2025-11-05T00:57:51.748000Z,21.5,40.9,13.7,19.4,
2025-11-05T00:58:01.664000Z,21.5,40.9,13.7,19.4,
2025-11-05T00:58:11.784000Z,21.5,40.1,13.6,19.4,
2025-11-05T00:58:21.666000Z,21.5,40.5,13.6,19.4,
2025-11-05T00:58:31.671000Z,21.5,40.9,13.7,19.4,
2025-11-05T00:58:41.789000Z,21.5,40.9,13.7,19.4,
2025-11-05T00:58:51.684000Z,21.5,40.9,13.7,19.3,
2025-11-05T00:59:01.687000Z,21.5,40.9,13.7,19.4,
2025-11-05T00:59:11.684000Z,21.5,40.9,13.7,19.3,
2025-11-05T00:59:21.695000Z,21.5,40.9,13.7,19.3,
2025-11-05T00:59:31.700000Z,21.5,41.3,13.7,19.4,
2025-11-05T00:59:41.733000Z,21.5,40.8,13.7,19.4,
2025-11-05T00:59:51.707000Z,21.5,41,13.7,19.4,
2025-11-05T01:00:01.879000Z,21.5,41.1,13.7,19.4,
2025-11-05T01:00:11.714000Z,21.5,41.1,13.7,19.4,
2025-11-05T01:00:21.719000Z,21.5,41,13.7,19.4,
2025-11-05T01:00:31.739000Z,21.5,40.8,13.7,19.4,
2025-11-05T01:00:41.731000Z,21.5,40.5,13.6,19.4,
2025-11-05T01:00:51.798000Z,21.5,40.7,13.6,19.4,
2025-11-05T01:01:01.741000Z,21.5,40.4,13.6,19.4,
2025-11-05T01:01:11.746000Z,21.5,40.8,13.7,19.4,
2025-11-05T01:01:21.753000Z,21.5,40.8,13.7,19.4,
2025-11-05T01:01:31.759000Z,21.5,40.6,13.6,19.3,
2025-11-05T01:01:41.775000Z,21.5,39.9,13.5,19.3,
2025-11-05T01:01:51.921000Z,21.4,40,13.5,19.2,
2025-11-05T01:02:01.839000Z,21.3,40.1,13.4,19.2,
2025-11-05T01:02:11.792000Z,21.3,40.4,13.4,19.2,
2025-11-05T01:02:21.824000Z,21.3,40.5,13.5,19.2,
2025-11-05T01:02:31.796000Z,21.3,40.3,13.4,19.2,
2025-11-05T01:02:41.804000Z,21.3,40.5,13.5,19.2,
2025-11-05T01:02:51.888000Z,21.2,40.6,13.4,19.2,
2025-11-05T01:03:01.968000Z,21.2,40.1,13.3,19.2,
2025-11-05T01:03:11.824000Z,21.2,40.2,13.3,19.2,
2025-11-05T01:03:21.831000Z,21.2,40.5,13.4,19.2,
2025-11-05T01:03:31.830000Z,21.3,40.3,13.4,19.2,
2025-11-05T01:03:41.867000Z,21.2,40.8,13.4,19.2,
2025-11-05T01:03:51.843000Z,21.3,41,13.5,19.2,
2025-11-05T01:04:01.846000Z,21.3,40.9,13.5,19.2,
2025-11-05T01:04:11.950000Z,21.3,40.8,13.5,19.2,
2025-11-05T01:04:22.016000Z,21.3,40.2,13.4,19.2,
2025-11-05T01:04:31.862000Z,21.2,40,13.3,19.1,
2025-11-05T01:04:41.868000Z,21.2,40.2,13.3,19.2,
2025-11-05T01:04:52.323000Z,21.2,39.9,13.3,19.1,
2025-11-05T01:05:02.131000Z,21.1,40.2,13.2,19.1,
2025-11-05T01:05:12.140000Z,21.1,40.4,13.3,19.1,
2025-11-05T01:05:22.139000Z,21.1,40.3,13.3,19.1,
2025-11-05T01:05:32.180000Z,21.2,40.4,13.4,19.2,
2025-11-05T01:05:42.143000Z,21.2,40.6,13.4,19.2,
2025-11-05T01:05:52.142000Z,21.2,40.4,13.4,19.2,
2025-11-05T01:06:02.151000Z,21.2,40.3,13.3,19.2,
2025-11-05T01:06:12.309000Z,21.2,40.2,13.3,19.2,
2025-11-05T01:06:22.225000Z,21.2,40.6,13.4,19.2,
2025-11-05T01:06:32.294000Z,21.2,40.7,13.4,19.2,
2025-11-05T01:06:42.219000Z,21.2,40.6,13.4,19.2,
2025-11-05T01:06:52.282000Z,21.2,40.1,13.3,19.3,
2025-11-05T01:07:02.198000Z,21.3,40.4,13.4,19.3,
2025-11-05T01:07:12.176000Z,21.3,40.7,13.5,19.2,
2025-11-05T01:07:22.177000Z,21.3,39.8,13.3,19.2,
2025-11-05T01:07:32.300000Z,21.3,39.6,13.3,19.2,
2025-11-05T01:07:42.179000Z,21.3,39.4,13.3,19.2,
2025-11-05T01:07:52.183000Z,21.3,40,13.4,19.3,
2025-11-05T01:08:02.905000Z,21.3,39.6,13.3,19.3,
2025-11-05T01:08:12.190000Z,21.3,39.5,13.3,19.4,
2025-11-05T01:08:22.206000Z,21.3,39.9,13.4,19.4,
2025-11-05T01:08:32.225000Z,21.3,40.1,13.4,19.4,
2025-11-05T01:08:42.221000Z,21.3,40,13.4,19.5,
2025-11-05T01:08:52.226000Z,21.3,40.1,13.4,19.4,
2025-11-05T01:09:02.226000Z,21.3,39.9,13.4,19.5,
2025-11-05T01:09:12.262000Z,21.4,39.9,13.4,19.6,
2025-11-05T01:09:22.234000Z,21.4,40.1,13.5,19.6,
2025-11-05T01:09:32.239000Z,21.4,40,13.5,19.6,
2025-11-05T01:10:00.700000Z,21.5,40,13.5,19.7,
2025-11-05T01:10:10.717000Z,21.5,39.6,13.5,19.8,
2025-11-05T01:10:20.712000Z,21.5,39.8,13.5,19.8,
2025-11-05T01:10:30.656000Z,21.6,39.6,13.6,19.9,
2025-11-05T01:10:40.713000Z,21.6,39.8,13.6,19.9,
2025-11-05T01:10:50.716000Z,21.6,39.7,13.6,20,
2025-11-05T01:11:00.722000Z,21.6,39.7,13.6,20.1,
2025-11-05T01:11:10.741000Z,21.6,39.8,13.6,20.1,
2025-11-05T01:11:20.755000Z,21.6,40,13.6,20.1,
2025-11-05T01:11:30.680000Z,21.7,40,13.7,20.2,
2025-11-05T01:11:40.741000Z,21.7,39.7,13.7,20.2,
2025-11-05T01:11:50.739000Z,21.7,40,13.7,20.2,
2025-11-05T01:12:00.750000Z,21.7,39.6,13.6,20.2,
2025-11-05T01:12:10.852000Z,21.7,39.8,13.7,20.2,
2025-11-05T01:12:20.780000Z,21.7,39.7,13.7,20.3,
2025-11-05T01:12:30.655000Z,21.8,39.6,13.7,20.4,
2025-11-05T01:12:40.758000Z,21.8,39.7,13.7,20.3,
2025-11-05T01:12:50.762000Z,21.8,39.8,13.8,20.4,
2025-11-05T01:13:00.762000Z,21.8,39.7,13.7,20.4,
2025-11-05T01:13:10.822000Z,21.9,40,13.9,20.4,
2025-11-05T01:13:20.892000Z,21.9,39.9,13.8,20.4,
2025-11-05T01:13:30.730000Z,21.9,40,13.9,20.4,
2025-11-05T01:13:40.784000Z,21.9,39.8,13.8,20.4,
2025-11-05T01:13:50.791000Z,21.9,40,13.9,20.4,
2025-11-05T01:14:00.801000Z,21.9,39.6,13.8,20.4,
2025-11-05T01:14:10.943000Z,22,39.7,13.9,20.4,
2025-11-05T01:14:20.817000Z,22,39.9,13.9,20.4,
2025-11-05T01:14:30.929000Z,22,39.8,13.9,20.4,
2025-11-05T01:14:40.975000Z,22,39.7,13.9,20.3,
2025-11-05T01:14:50.957000Z,22,39.7,13.9,20.4,
2025-11-05T01:15:00.967000Z,22,39.8,13.9,20.4,
2025-11-05T01:15:10.975000Z,22,40,13.9,20.3,
2025-11-05T01:15:20.985000Z,22,39.9,13.9,20.3,
2025-11-05T01:15:31.650000Z,22,39.9,13.9,20.3,
2025-11-05T01:15:41.664000Z,22,40.2,14,20.2,
2025-11-05T01:15:51.825000Z,22,40,13.9,20.2,
2025-11-05T01:16:01.667000Z,22,40,13.9,20.3,
2025-11-05T01:16:26.992000Z,21.9,39.4,13.8,20.2,
2025-11-05T01:16:37.026000Z,22,39.6,13.9,20.2,
2025-11-05T01:16:46.969000Z,22,39.2,13.8,20.2,
2025-11-05T01:16:56.951000Z,22,39.5,13.9,20.1,
2025-11-05T01:17:06.954000Z,22,39.2,13.8,20.1,
2025-11-05T01:17:16.958000Z,22,39.5,13.9,20.1,
2025-11-05T01:17:26.963000Z,22,39.2,13.8,20.1,
2025-11-05T01:17:36.987000Z,21.9,39.3,13.8,20,
2025-11-05T01:18:02.510000Z,21.9,39.7,13.8,20,
2025-11-05T01:18:12.511000Z,21.9,39.7,13.8,20,
2025-11-05T01:18:22.649000Z,21.9,39.4,13.8,19.9,
2025-11-05T01:18:32.523000Z,21.9,39.7,13.8,20,
2025-11-05T01:18:42.560000Z,21.8,39.6,13.7,19.9,
2025-11-05T01:18:52.523000Z,21.9,39.8,13.8,19.9,
2025-11-05T01:19:02.622000Z,21.9,39.6,13.8,19.9,
2025-11-05T01:19:12.533000Z,21.9,39.8,13.8,19.9,
2025-11-05T01:19:41.600000Z,21.9,39.6,13.8,19.9,
2025-11-05T01:19:51.656000Z,21.9,39.8,13.8,19.9,
2025-11-05T01:20:01.663000Z,21.9,40.1,13.9,19.8,
2025-11-05T01:20:11.672000Z,21.8,40.1,13.8,19.8,
2025-11-05T01:20:21.691000Z,21.8,40,13.8,19.8,
2025-11-05T01:20:31.676000Z,21.8,40.2,13.8,19.8,
2025-11-05T01:20:41.686000Z,21.8,40.2,13.8,19.8,
2025-11-05T01:20:51.685000Z,21.8,39.8,13.8,19.8,
2025-11-05T01:21:03.727000Z,21.8,39.6,13.7,19.7,
2025-11-05T01:21:13.799000Z,21.8,40,13.8,19.6,
2025-11-05T01:21:23.771000Z,21.7,40,13.7,19.6,
2025-11-05T01:21:33.723000Z,21.7,40,13.7,19.7,
2025-11-05T01:21:43.714000Z,21.7,39.7,13.7,19.7,
2025-11-05T01:21:53.715000Z,21.7,40.1,13.7,19.6,
2025-11-05T01:22:03.737000Z,21.7,40.1,13.7,19.6,
2025-11-05T01:22:13.719000Z,21.7,39.9,13.7,19.6,
2025-11-05T01:22:23.722000Z,21.7,40.1,13.7,19.6,
2025-11-05T01:22:34.120000Z,21.7,40,13.7,19.6,
2025-11-05T01:22:43.727000Z,21.7,40,13.7,19.7,
